idDrink,strDrink,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,Drink_ABV
17197,French 75,Gin,Sugar,Lemon juice,Champagne,Orange,Maraschino cherry,,,,,,,1.5,0.334,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17227,Addington,Sweet Vermouth,Dry Vermouth,Soda Water,,,,,,,,,,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
17249,Pegu Club,Gin,Orange Curacao,Lime Juice,Angostura Bitters,Orange Bitters,,,,,,,,1.5,4.0,4.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
17252,Greyhound,Vodka,Grapefruit Juice,,,,,,,,,,,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17825,Brigadier,Hot Chocolate,Green Chartreuse,Cherry Heering,,,,,,,,,,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
17828,Tipperary,Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
178311,Broadside,151 proof rum,Scotch,Bitters,Wormwood,Ice,,,,,,,,1.5,3.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
178316,Honey Bee,White Rum,Honey,Lemon Juice,,,,,,,,,,2.028,0.676,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
178318,747 Drink,Vodka,Roses sweetened lime juice,Cranberry Juice,Sprite,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
178343,Michelada,Beer,Tomato Juice,Lime Juice,Hot Sauce,Worcestershire Sauce,Soy Sauce,,,,,,,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178345,Hot Toddy,Whiskey,Honey,Cinnamon,lemon,Cloves,,,,,,,,0.0,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178350,The Galah,Dark Rum,Campari,Creme De Banane,Pineapple Juice,Lime Juice,,,,,,,,1.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
11024,Almond Joy,Amaretto,Creme de Cacao,Light cream,,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11034,Angel Face,Apricot brandy,Apple brandy,Gin,,,,,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
11052,Archbishop,Gin,Wine,Benedictine,Lime,,,,,,,,,2.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11106,Blackthorn,Sweet Vermouth,Sloe gin,Lemon peel,,,,,,,,,,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
11202,Caipirinha,Sugar,Lime,Cachaca,,,,,,,,,,0.334,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11239,Cherry Rum,Light rum,Cherry brandy,Light cream,,,,,,,,,,1.25,0.2505,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
11288,Cuba Libre,Light rum,Lime,Coca-Cola,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
11407,Gin Cooler,Gin,Carbonated water,Powdered sugar,Orange spiral,Lemon peel,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
11418,Gin Squirt,Gin,Grenadine,Powdered sugar,Pineapple,Strawberries,Carbonated water,,,,,,,1.5,0.167,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
12055,Royal Fizz,Gin,Sweet and sour,Egg,Coca-Cola,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
12071,Rum Cooler,Rum,Lemon-lime soda,Lemon,,,,,,,,,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
12101,Rusty Nail,Scotch,Drambuie,Lemon peel,,,,,,,,,,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
12308,Stone Sour,Apricot brandy,Orange juice,Sweet and sour,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
12518,Whisky Mac,Scotch,Wine,,,,,,,,,,,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12752,Lemon Shot,Galliano,Absolut Citron,Lemon,Sugar,151 proof rum,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
12910,Egg Nog #4,Egg yolk,Sugar,Milk,Light rum,Bourbon,Vanilla extract,Salt,Whipping cream,Egg white,Sugar,Nutmeg,,0.0,32.0,16.0,16.0,16.0,0.167,0.668,8.0,0.0,32.0,0.0,0.0,14
13058,Wine Punch,Red wine,Lemon,Orange juice,Orange,Pineapple juice,,,,,,,,12.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13196,Long vodka,Vodka,Lime,Angostura bitters,Tonic water,Ice,,,,,,,,1.6900000000000002,0.0,1.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
13198,Quick F**K,Kahlua,Midori melon liqueur,Baileys irish cream,,,,,,,,,,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
13214,Pisco Sour,Pisco,Lemon juice,Sugar,Ice,Egg White,,,,,,,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13377,Sea breeze,Vodka,Cranberry juice,Grapefruit juice,,,,,,,,,,1.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
13395,Bob Marley,Midori melon liqueur,Jägermeister,Goldschlager,,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
13751,Cuba Libra,Dark rum,Lime,Coca-Cola,Ice,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
13775,Jelly Bean,Blackberry brandy,Anis,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
13807,After Five,Peppermint schnapps,Kahlua,Baileys irish cream,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13837,Kir Royale,Creme de Cassis,Champagne,,,,,,,,,,,1.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
13847,Jackhammer,Jack Daniels,Amaretto,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
13899,3 Wise Men,Jack Daniels,Johnnie Walker,Jim Beam,,,,,,,,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13936,Miami Vice,151 proof rum,Pina colada mix,Daiquiri mix,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
13940,69 Special,Gin,7-Up,Lemon juice,,,,,,,,,,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
14181,Cafe Savoy,Coffee,Milk,Triple sec,Brandy,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
14366,Lemon Drop,Absolut Vodka,Cointreau,Lemon,,,,,,,,,,2.25,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
14456,Kurant Tea,Absolut Kurant,Tea,Sugar,,,,,,,,,,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14538,Bumble Bee,Baileys irish cream,Kahlua,Sambuca,,,,,,,,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
14608,Cream Soda,Spiced rum,Ginger ale,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
14730,Bubble Gum,Vodka,Banana liqueur,Orange juice,Peach schnapps,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14752,Kiwi Lemon,Kiwi liqueur,Bitter lemon,Ice,,,,,,,,,,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15006,Turkeyball,Wild Turkey,Amaretto,Pineapple juice,,,,,,,,,,1.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
15254,Zenmeister,Jägermeister,Root beer,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15427,Grand Blue,Malibu rum,Peach schnapps,Blue Curacao,Sweet and sour,,,,,,,,,0.507,0.507,0.507,1.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
15761,Quick-sand,Black Sambuca,Orange juice,,,,,,,,,,,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
16041,Mudslinger,Southern Comfort,Orange juice,Pepsi Cola,,,,,,,,,,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16196,Moranguito,Absinthe,Tequila,Grenadine,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16250,Rum Runner,Malibu rum,Blackberry brandy,Orange juice,Pineapple juice,Cranberry juice,,,,,,,,1.5,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
16942,Zipperhead,Chambord raspberry liqueur,Vodka,Soda water,,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
16967,Vodka Fizz,Vodka,Half-and-half,Limeade,Ice,Nutmeg,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
16986,Bible Belt,Southern Comfort,Triple sec,Lime,Sour mix,,,,,,,,,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
17120,Brain Fart,Everclear,Vodka,Mountain Dew,Surge,Lemon juice,Rum,,,,,,,25.5,25.5,67.6,67.6,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19
17192,Porto flip,Brandy,Port,Egg Yolk,,,,,,,,,,4.5,13.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
17194,White Lady,Gin,Triple Sec,Lemon Juice,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17206,Mint Julep,Mint,Bourbon,Powdered sugar,Water,,,,,,,,,0.0,2.5,0.167,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
17226,Adam & Eve,Gin,Cognac,Creme de Cassis,Fresh Lemon Juice,,,,,,,,,1.5,1.5,1.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
17230,Gin Rickey,Gin,Grenadine,lemon,Soda Water,Lime,,,,,,,,2.0,0.167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
17256,Martinez 2,Gin,Sweet Vermouth,Maraschino Liqueur,Angostura Bitters,,,,,,,,,1.5,1.5,0.167,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
17829,Penicillin,Blended Scotch,Lemon Juice,Honey syrup,Ginger Syrup,Islay single malt Scotch,,,,,,,,2.0,4.0,0.334,0.334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17830,Corn n Oil,Lime,Falernum,Angostura Bitters,Añejo rum,blackstrap rum,,,,,,,,0.0,3.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
178319,Aquamarine,Hpnotiq,Pineapple Juice,Banana Liqueur,,,,,,,,,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11113,Bloody Mary,Vodka,Tomato juice,Lemon juice,Worcestershire sauce,Tabasco sauce,Lime,,,,,,,1.5,3.0,0.25,0.334,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
11117,Blue Lagoon,Vodka,Blue Curacao,Lemonade,Cherry,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
11129,Boston Sour,Blended whiskey,Lemon,Powdered sugar,Egg white,Lemon,Cherry,,,,,,,2.0,2.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
11164,Brandy Flip,Brandy,Egg,Sugar,Light cream,Nutmeg,,,,,,,,2.0,0.0,0.167,2.0,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
11170,Brandy Sour,Brandy,Lemon,Powdered sugar,Lemon,Cherry,,,,,,,,2.0,2.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11222,Casa Blanca,Light rum,Triple sec,Lime juice,Maraschino liqueur,,,,,,,,,2.0,0.2505,0.2505,0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11324,Dry Rob Roy,Scotch,Dry Vermouth,Lemon peel,,,,,,,,,,2.5,0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11382,Frisco Sour,Blended whiskey,Benedictine,Lemon,Lime,Lemon,Lime,,,,,,,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11419,Gin Swizzle,Lime juice,Sugar,Gin,Bitters,Club soda,,,,,,,,1.5,0.167,2.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11433,Grass Skirt,Gin,Triple sec,Pineapple juice,Grenadine,Pineapple,,,,,,,,1.5,1.0,1.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
11658,Loch Lomond,Scotch,Drambuie,Dry Vermouth,Lemon peel,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11662,London Town,Gin,Maraschino liqueur,Orange bitters,,,,,,,,,,1.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
12067,Rum Cobbler,Sugar,Club soda,Lemon,Dark rum,Maraschino cherry,Orange,,,,,,,0.167,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
12158,Scotch Sour,Scotch,Lime,Powdered sugar,Lemon,Cherry,,,,,,,,1.5,2.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12162,Screwdriver,Vodka,Orange juice,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
12190,Sherry Flip,Sherry,Light cream,Powdered sugar,Egg,Nutmeg,,,,,,,,1.5,0.334,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12402,Tom Collins,Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,,,2.0,1.0,0.167,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
12674,Fruit Shake,Yoghurt,Banana,Orange juice,Fruit,Ice,,,,,,,,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12692,Lassi Khara,Yoghurt,Water,Salt,Asafoetida,,,,,,,,,8.0,16.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12694,Lassi Raita,Yoghurt,Ice,Sugar,Lime,Salt,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12702,Lemouroudji,Ginger,Water,Lemon,Sugar,Cayenne pepper,,,,,,,,0.0,124.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12726,Tomato Tang,Tomato juice,Lemon juice,Celery salt,,,,,,,,,,16.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12770,Iced Coffee,Coffee,Sugar,Water,Milk,,,,,,,,,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12774,Masala Chai,Water,Tea,Ginger,Cardamom,Cloves,Cinnamon,Black pepper,Sugar,Milk,,,,16.0,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12782,Thai Coffee,Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,,,,,,,3.0,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12790,Absinthe #2,Vodka,Sugar,Anise,Licorice root,Wormwood,,,,,,,,12.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
12820,Irish Cream,Scotch,Half-and-half,Condensed milk,Coconut syrup,Chocolate syrup,,,,,,,,8.0,10.0,12.0,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17186,Clover Club,Gin,Grenadine,Lemon,Egg white,,,,,,,,,1.5,0.334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
12988,Mulled Wine,Water,Sugar,Cloves,Cinnamon,Lemon peel,Red wine,Brandy,,,,,,24.0,8.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,21
13056,Wine Cooler,Red wine,Lemon-lime soda,Ice,,,,,,,,,,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11009,Moscow Mule,Vodka,Lime juice,Ginger ale,,,,,,,,,,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
13282,Black & Tan,Ale,Guinness stout,,,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13405,Brainteaser,Sambuca,Erin Cream,Advocaat,,,,,,,,,,0.0,0.0,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
14087,Red Snapper,Crown Royal,Amaretto,Cranberry juice,,,,,,,,,,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
14209,Mocha-Berry,Coffee,Chambord raspberry liqueur,Cocoa powder,Whipped cream,,,,,,,,,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14360,Absolut Sex,Absolut Kurant,Midori melon liqueur,Cranberry juice,Sprite,,,,,,,,,4.0,4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
14364,Aztec Punch,Lemonade,Vodka,Rum,Ginger ale,,,,,,,,,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
14622,Arctic Fish,Vodka,Grape soda,Orange juice,Ice,Candy,,,,,,,,4.5,4.5,4.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
14642,Grim Reaper,Kahlua,151 proof rum,Grenadine,,,,,,,,,,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
14956,Jello shots,Vodka,Jello,Water,,,,,,,,,,16.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
15082,Royal Flush,Crown Royal,Peach schnapps,Chambord raspberry liqueur,Cranberry juice,,,,,,,,,1.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
15346,155 Belmont,Dark rum,Light rum,Vodka,Orange juice,,,,,,,,,1.5,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
15511,Baby Eskimo,Kahlua,Milk,Vanilla ice-cream,,,,,,,,,,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
15639,Texas Sling,Kahlua,Irish cream,Amaretto,151 proof rum,Cream,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
16108,9 1/2 Weeks,Absolut Citron,Orange Curacao,Strawberry liqueur,Orange juice,,,,,,,,,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
16990,Sweet Tooth,Godiva liqueur,Milk,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16995,Orange Whip,Orange juice,Rum,Vodka,Cream,Ice,,,,,,,,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
17122,Royal Bitch,Frangelico,Crown Royal,,,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
17135,Citrus Coke,Bacardi Limon,Coca-Cola,,,,,,,,,,,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17220,Butter Baby,Vanilla Ice-Cream,Butterscotch schnapps,Milk,Vodka,,,,,,,,,4.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17200,Grasshopper,Green Creme de Menthe,Creme de Cacao,Light cream,,,,,,,,,,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
17207,Pina Colada,Light rum,Coconut milk,Pineapple,,,,,,,,,,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
17219,Yellow Bird,White Rum,Galliano,Triple Sec,Lime Juice,,,,,,,,,1.014,1.6900000000000002,1.6900000000000002,1.6900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
17267,Bahama Mama,Rum,Dark Rum,Banana liqueur,Grenadine,Pineapple Juice,Orange Juice,Sweet and Sour,,,,,,4.5,1.5,1.5,1.5,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,17
11005,Dry Martini,Gin,Dry Vermouth,Olive,,,,,,,,,,1.6600000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
178315,Munich Mule,Gin,Lime Juice,Ginger Beer,Cucumber,lemon,,,,,,,,1.6900000000000002,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
178317,Bee's Knees,Gold rum,Orange Juice,Lime Juice,Triple Sec,,,,,,,,,2.028,0.676,0.676,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
178344,Figgy Thyme,Vodka,Honey,Figs,Thyme,Angostura Bitters,Tonic Water,,,,,,,2.0,0.167,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
