,idDrink,strDrink,Drink_ABV,image
218,12702,Lemouroudji,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
219,12726,Tomato Tang,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
220,12770,Iced Coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
221,12774,Masala Chai,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
222,12782,Thai Coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
223,12790,Absinthe #2,40,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
224,12820,Irish Cream,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
225,17186,Clover Club,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
226,12988,Mulled Wine,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
227,13056,Wine Cooler,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
228,11009,Moscow Mule,31,"https://commons.wikimedia.org/wiki/File:Moscow_Mule_at_Rye,_San_Francisco.jpg"
229,13282,Black & Tan,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
230,13405,Brainteaser,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
231,14087,Red Snapper,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
232,14209,Mocha-Berry,3,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
233,14360,Absolut Sex,19,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
234,14364,Aztec Punch,22,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
235,14622,Arctic Fish,13,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
236,14642,Grim Reaper,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
237,14956,Jello shots,15,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
238,15082,Royal Flush,6,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
239,15346,155 Belmont,36,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
240,15511,Baby Eskimo,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
241,15639,Texas Sling,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
242,16108,9 1/2 Weeks,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
243,16990,Sweet Tooth,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
244,16995,Orange Whip,12,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
245,17122,Royal Bitch,12,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
246,17135,Citrus Coke,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
247,17220,Butter Baby,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
248,17200,Grasshopper,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
249,17207,Pina Colada,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
250,17219,Yellow Bird,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
251,17267,Bahama Mama,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
252,11005,Dry Martini,13,https://www.thecocktaildb.com/drink/11005
253,178315,Munich Mule,26,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
254,178317,Bee's Knees,29,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
255,178344,Figgy Thyme,31,https://www.instagram.com/p/CIN68pSFMUG/
256,178347,Winter Rita,5,https://www.instagram.com/p/CLj-ofvF0tR/
257,11029,Amaretto Tea,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
258,11050,Apricot Lady,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
259,11112,Bloody Maria,12,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
260,11147,Bourbon Sour,38,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
261,11242,Chicago Fizz,11,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
262,11251,City Slicker,32,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
263,11528,Irish Spring,16,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
264,11580,John Collins,21,https://commons.wikimedia.org/wiki/File:IBA_Cocktail_John_Collins_(29221732881).jpg
265,11870,Orange Oasis,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
266,12256,Sol Y Sombra,36,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
267,12362,Tequila Fizz,13,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
268,12370,Tequila Sour,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
269,11004,Whiskey Sour,0,https://commons.wikimedia.org/wiki/File:15-09-26-RalfR-WLC-0191.jpg
270,12564,Apple Karate,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
271,12670,Fruit Cooler,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
272,12762,Grizzly Bear,11,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
273,12800,Coffee-Vodka,8,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
274,12876,Berry Deadly,6,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
275,13066,Bruce's Puce,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
276,13206,Caipirissima,35,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
277,13423,Atlantic Sun,12,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
278,13497,Green Goblin,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
279,13971,Irish Coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
280,14071,Belgian Blue,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
281,14095,Jamaica Kiss,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
282,14466,Dirty Nipple,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
283,14860,Talos Coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
284,15330,Orange Crush,24,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
285,15515,Tennesee Mud,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
286,15567,Adam Sunrise,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
287,15813,Herbal flame,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
288,15841,Mojito Extra,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
289,16047,Campari Beer,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
290,16273,Shark Attack,8,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
291,16289,Apple Grande,27,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
292,16951,Kioki Coffee,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
293,16992,Pink Penocha,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
294,17027,Zima Blaster,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
295,17066,Army special,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
296,17114,Ruby Tuesday,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
297,17189,Monkey Gland,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
298,17196,Cosmopolitan,3,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
299,17199,Golden dream,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
300,17202,Horse's Neck,35,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
301,17251,Boulevardier,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
302,178312,Bloody Punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
303,178338,Pure Passion,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
304,178342,Gin and Soda,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
305,11026,Amaretto Mist,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
306,11027,Amaretto Rose,12,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
307,11053,Arise My Love,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
308,11102,Black Russian,11,https://commons.wikimedia.org/wiki/File:Black_Russian.jpg
309,11001,Old Fashioned,40,https://www.thecocktaildb.com/drink/11001-Old-Fashioned-Cocktail
310,11119,Blue Mountain,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
311,11146,Bourbon Sling,37,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
312,11224,Casino Royale,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
313,11403,Gin And Tonic,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
314,11524,Imperial Fizz,16,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
315,11558,Japanese Fizz,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
316,11670,Lord And Lady,35,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
317,11798,Monkey Wrench,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
318,11844,New York Sour,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
319,12188,Sherry Eggnog,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
320,12418,Turf Cocktail,11,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
321,12528,White Russian,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
322,12630,Rail Splitter,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
323,12696,Lassi - Sweet,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
324,12698,Lassi - Mango,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
325,12724,Sweet Bananas,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
326,12766,Happy Skipper,47,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
327,12786,Thai Iced Tea,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
328,13024,Sweet Sangria,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
329,13072,Popped cherry,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
330,13086,Atomic Lokade,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
331,13190,Kool-Aid Shot,40,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
332,13499,Oreo Mudslide,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
333,13683,Apple Slammer,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
334,13731,Amaretto Sour,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
335,13825,Midnight Manx,5,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
336,14053,Mother's Milk,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
337,14167,Vodka Martini,11,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
338,14356,Blind Russian,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
339,14688,Freddy Kruger,39,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
340,14842,Midnight Mint,3,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
341,15026,Kiss me Quick,8,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
342,15086,Limona Corona,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
343,15184,San Francisco,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
344,15226,Space Odyssey,39,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
345,15403,Vodka Russian,42,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
346,15743,Fuzzy Asshole,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
347,15849,Apricot punch,4,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
348,16998,Bruised Heart,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
349,17015,Irish Russian,19,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
350,17060,24k nightmare,44,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
351,17079,Baby Guinness,15,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
352,17181,Dirty Martini,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
353,17188,Mary Pickford,26,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
354,17223,Abbey Martini,16,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
355,17242,Bombay Cassis,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
356,17239,Hunter's Moon,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
357,17245,Rosemary Blue,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
358,17247,The Last Word,50,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
359,178321,Amaretto fizz,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
360,178325,Aperol Spritz,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
361,178328,Funk and Soul,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
362,178331,Bounty Hunter,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
363,178348,Winter Paloma,42,https://www.instagram.com/p/CLGZ97gnalH/
364,17834,Abbey Cocktail,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
365,11019,Alfie Cocktail,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
366,11118,Blue Margarita,19,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
367,11128,Boston Sidecar,34,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
368,11157,Brandy Cobbler,16,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
369,11255,Clove Cocktail,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
370,11634,Lady Love Fizz,29,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
371,11959,Poppy Cocktail,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
372,11965,Port Wine Flip,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
373,12057,Royal Gin Fizz,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
374,12087,Rum Milk Punch,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
375,12138,Scotch Cobbler,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
376,12562,Alice Cocktail,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
377,12728,Yoghurt Cooler,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
378,12780,Spiking coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
379,12798,Coffee Liqueur,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
380,13328,Chocolate Milk,1,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
381,13861,Nutty Irishman,19,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
382,14482,Darkwood Sling,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
383,14586,Orange Push-up,16,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
384,14594,Zizi Coin-coin,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
385,15194,Amaretto Shake,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
386,15224,Malibu Twister,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
387,15395,1-900-FUK-MEUP,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
388,15521,Swedish Coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
389,16405,A Piece of Ass,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
390,17006,Kool First Aid,40,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
391,17108,Coke and Drops,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
392,17213,French Martini,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
393,17824,The Laverstoke,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
394,17248,French Negroni,12,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
395,17250,Corpse Reviver,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
396,17268,Blue Hurricane,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
397,17266,Oatmeal Cookie,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
398,17838,Adonis Cocktail,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
399,11012,Alabama Slammer,44,https://www.pxfuel.com/en/free-photo-eplac
400,11013,Alaska Cocktail,72,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
401,11022,Allies Cocktail,15,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
402,11054,Arthur Tompkins,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
403,11064,Banana Daiquiri,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
404,17177,Dark Caipirinha,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
405,11368,Flying Dutchman,33,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
406,178333,Raspberry Julep,32,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
407,11387,Frozen Daiquiri,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
408,11470,Havana Cocktail,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
409,11002,Long Island Tea,32,https://pxhere.com/en/photo/1593200
410,11766,Midnight Cowboy,35,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
411,11989,Queen Charlotte,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
412,11991,Queen Elizabeth,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
413,12091,Rum Screwdriver,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
414,12214,Singapore Sling,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
415,12420,Tuxedo Cocktail,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
416,12442,Vermouth Cassis,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
417,12452,Victory Collins,8,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
418,12460,Vodka And Tonic,42,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
419,12672,Fruit Flip-Flop,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
420,12688,Just a Moonmint,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
421,12734,Chocolate Drink,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
422,12808,Creme de Menthe,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
423,12870,Artillery Punch,11,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
