,idDrink,strDrink,Drink_ABV,image
424,12890,Cranberry Punch,16,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
425,12954,Holloween Punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
426,13070,Fahrenheit 5000,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
427,13389,Snake Bite (UK),0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
428,13621,Tequila Sunrise,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
429,14065,Zippy's Revenge,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
430,14272,Addison Special,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
431,14782,Hot Creamy Bush,15,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
432,15801,Zimadori Zinger,32,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
433,15825,Jamaican Coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
434,16176,Bellini Martini,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
435,16403,Black and Brown,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
436,17044,Homemade Kahlua,13,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
437,17074,Arizona Twister,37,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
438,17168,Amaretto Sunset,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
439,17182,Duchamp's Punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
440,17191,Planter's Punch,7,https://www.flickr.com/photos/mstyne/29751995765/
441,17211,Dark and Stormy,47,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
442,178306,Slippery Nipple,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
443,178307,Tequila Slammer,22,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
444,178313,Halloween Punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
445,178314,Gin Basil Smash,22,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
446,178320,Banana Cream Pi,35,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
447,178330,The Philosopher,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
448,11016,Brandy Alexander,14,https://commons.wikimedia.org/wiki/File:Brandy_Alexander_on_the_Rocks.jpg
449,11028,Amaretto Stinger,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
450,11084,Bermuda Highball,26,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
451,11338,English Highball,26,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
452,11369,Flying Scotchman,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
453,11396,Gentleman's Club,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
454,11602,Kentucky B And B,52,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
455,11604,Kentucky Colonel,55,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
456,11666,Lone Tree Cooler,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
457,12198,Sidecar Cocktail,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
458,12754,Sex on the Beach,8,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
459,12784,Thai Iced Coffee,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
460,12792,Amaretto Liqueur,4,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
461,12794,Angelica Liqueur,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
462,13194,Damned if you do,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
463,13625,Screaming Orgasm,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
464,14446,Kool-Aid Slammer,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
465,14564,A Splash of Nash,16,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
466,14578,Amaretto Sunrise,1,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
467,14584,Arizona Stingers,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
468,14602,Tequila Surprise,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
469,15423,110 in the shade,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
470,15615,Chocolate Monkey,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
471,17183,Bacardi Cocktail,24,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
472,16295,Bleeding Surgeon,47,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
473,17118,Arctic Mouthwash,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
474,17167,Raspberry Cooler,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
475,17212,Espresso Martini,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
476,17826,The Jimmy Conway,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
477,178308,Spritz Veneziano,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
478,178309,Espresso Rumtini,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
479,178327,Pineapple Paloma,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
480,178336,Blueberry Mojito,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
481,178337,Autumn Garibaldi,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
482,11326,Dubonnet Cocktail,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
483,11462,Harvey Wallbanger,16,https://pxhere.com/en/photo/1435855
484,11472,Hawaiian Cocktail,29,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
485,11566,Jewel Of The Nile,84,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
486,11720,Martinez Cocktail,19,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
487,11983,Quaker's Cocktail,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
488,12089,Rum Old-fashioned,32,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
489,12186,Shanghai Cocktail,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
490,12224,Sloe Gin Cocktail,43,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
491,12434,Valencia Cocktail,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
492,12654,Banana Milk Shake,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
493,12706,Imperial Cocktail,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
494,12750,Spanish chocolate,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
495,12802,Cranberry Cordial,11,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
496,12862,Aloha Fruit punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
497,12864,Apple Cider Punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
498,12916,Egg Nog - Healthy,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
499,13026,Sangria The  Best,2,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
500,13192,National Aquarium,24,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
501,13204,New York Lemonade,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
502,14372,Absolut limousine,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
503,14374,Absolut Evergreen,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
504,17175,Girl From Ipanema,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
505,15178,Texas Rattlesnake,39,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
506,15597,Absolut Stress #2,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
507,17020,Auburn Headbanger,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
508,17198,French Connection,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
509,17201,Hemingway Special,13,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
510,17216,Tommy's Margarita,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
511,178340,Garibaldi Negroni,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
512,17831,A Furlong Too Late,40,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
513,11025,Amaretto And Cream,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
514,11227,Champagne Cocktail,0,https://pixabay.com/de/photos/champagner-cocktail-french-75-5374793/
515,11542,Jack Rose Cocktail,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
516,11664,Lone Tree Cocktail,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
517,11961,Port And Starboard,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
518,11963,Port Wine Cocktail,4,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
519,12722,Strawberry Shivers,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
520,12732,Chocolate Beverage,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
521,12736,Drinking Chocolate,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
522,12772,Iced Coffee Fillip,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
523,13032,Spiced Peach Punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
524,13068,Brave Bull Shooter,22,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
525,13202,Flaming Dr. Pepper,23,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
526,14107,Absolut Summertime,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
527,15200,A Day at the Beach,13,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
528,17184,Between The Sheets,29,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
529,15951,Black Forest Shake,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
530,16158,Whitecap Margarita,2,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
531,16354,Arizona Antifreeze,29,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
532,16987,Irish Curdling Cow,37,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
533,178326,White Wine Sangria,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
534,178339,The Strange Weaver,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
535,11205,California Lemonade,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
536,12316,Strawberry Daiquiri,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
537,12474,Waikiki Beachcomber,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
538,12744,Microwave Hot Cocoa,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
539,12746,Nuked Hot Chocolate,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
540,12760,Surf City Lifesaver,24,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
541,13036,Strawberry Lemonade,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
542,13042,Sunny Holiday Punch,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
543,13675,Flander's Flake-Out,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
544,14306,Amaretto Stone Sour,9,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
545,15092,Pysch Vitamin Light,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
546,15789,Snakebite and Black,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
547,16271,The Evil Blue Thing,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
548,16275,Jack's Vanilla Coke,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
549,16485,Flaming Lamborghini,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
550,16943,A Gilligan's Island,5,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
551,17094,Alice in Wonderland,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
552,17224,Absolutely Fabulous,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
553,178335,Lazy Coconut Paloma,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
554,11121,Bobby Burns Cocktail,2,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
555,11390,Frozen Mint Daiquiri,35,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
556,12322,Strawberry Margarita,15,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
557,12710,Apple Berry Smoothie,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
558,12714,Kiwi Papaya Smoothie,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
559,13535,Pink Panty Pulldowns,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
560,14133,Cosmopolitan Martini,22,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
561,14282,California Root Beer,17,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
562,14510,Bailey's Dream Shake,11,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
563,16134,Absolutly Screwed Up,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
564,17005,A True Amaretto Sour,12,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
565,17204,Long Island Iced Tea,41,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
566,17214,Russian Spring Punch,13,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
567,178329,Captain Kidd's Punch,22,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
568,11010,After Dinner Cocktail,24,https://www.thecocktaildb.com/drink/11010
569,11011,After Supper Cocktail,30,https://www.thecocktaildb.com/drink/11011
570,11145,Classic Old-Fashioned,49,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
571,11339,English Rose Cocktail,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
572,11985,Quarter Deck Cocktail,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
573,12716,Mango Orange Smoothie,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
574,16202,Amaretto Sweet & Sour,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
575,17065,Caribbean Boilermaker,5,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
576,17229,Adios Amigos Cocktail,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
577,17233,Salted Toffee Martini,28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
578,178323,Passion Fruit Martini,14,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
579,12720,Kill the cold Smoothie,4,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
580,14588,151 Florida Bushwacker,18,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
581,15675,A midsummernight dream,26,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
582,16958,Apple Pie with A Crust,15,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
583,178334,Death in the Afternoon,60,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
584,178346,Elderflower Caipirinha,0,https://www.instagram.com/p/CKpDNzFFKvl/
585,17832,A Night In Old Mandalay,25,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
586,11243,Chocolate Black Russian,10,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
587,11476,Highland Fling Cocktail,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
588,12656,Banana Strawberry Shake,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
589,16082,Almond Chocolate Coffee,8,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
590,17002,Gideon's Green Dinosaur,37,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
591,178341,Orange Rosemary Collins,33,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
592,12730,Castillian Hot Chocolate,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
593,12738,Hot Chocolate to Die for,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
594,12796,Caribbean Orange Liqueur,31,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
595,12914,Egg-Nog - Classic Cooked,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
596,14157,Ziemes Martini Apfelsaft,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
597,17174,Cherry Electric Lemonade,20,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
598,17221,Boozy Snickers Milkshake,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
599,11391,Frozen Pineapple Daiquiri,30,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
600,12854,Scottish Highland Liqueur,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
601,11786,Mississippi Planters Punch,48,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
602,12708,Banana Cantaloupe Smoothie,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
603,14560,A.D.M. (After Dinner Mint),28,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
604,15024,Absolutely Cranberry Smash,19,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
605,15300,3-Mile Long Island Iced Tea,32,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
606,178332,Smashed Watermelon Margarita,1,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
607,12690,Lassi - A South Indian Drink,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
608,12718,Pineapple Gingerale Smoothie,37,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
609,12748,Orange Scented Hot Chocolate,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
610,13200,Owen's Grandmother's Revenge,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
611,16447,Brandon and Will's Coke Float,7,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
612,12712,Grape lemon pineapple Smoothie,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
613,16100,Amaretto Stone Sour Alternative,24,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
614,12658,Banana Strawberry Shake Daiquiri,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
615,16984,Radioactive Long Island Iced Tea,41,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
616,14029,57 Chevy with a White License Plate,21,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
617,17246,Empellón Cocina's Fat-Washed Mezcal,0,https://www.rokaakor.com/wp-content/uploads/2018/10/Top-5-Cocktail-Trends.jpg
